pnl,drawdown
-0.350053513079993,-753.4770401108588
-0.37759919208003634,-753.8546393029388
-0.11003198039566701,-753.9646712833345
-0.9586992648960528,-754.9233705482305
-0.3026399999999638,-755.2260105482305
-0.280191396015984,-755.5062019442465
-0.11734415508478563,-755.6235460993313
-0.8493769507199633,-756.4729230500512
-0.5278713816434393,-757.0007944316947
-1.0197118555967557,-758.0205062872914
-0.33286851685758345,-758.353374804149
-0.6403032184000441,-758.993678022549
-0.39337199999998274,-759.387050022549
-0.3452320336943888,-759.7322820562434
-0.6517076446463734,-760.3839897008899
-0.3196889850208014,-760.7036786859106
-0.2478254613359518,-760.9515041472466
-0.18524006416793962,-761.1367442114146
-0.3682623694399533,-761.5050065808546
-0.31533279999997677,-761.8203393808545
-0.23308318387200702,-762.0534225647266
-0.546323871271982,-762.5997464359986
-0.47644332891994046,-763.0761897649185
-0.49244995872000635,-763.5686397236385
-0.2852639740799853,-763.8539036977185
-0.4884257466239307,-764.3423294443423
-0.15274596478718178,-764.4950754091295
-0.2216214807146413,-764.7166968898441
-0.47695166479998774,-765.1936485546441
-0.48830206540798404,-765.6819506200521
-0.18244380943655322,-765.8643944294887
-0.0879494911232262,-765.952343920612
-0.5860192590703155,-766.5383631796823
-0.3731197855999796,-766.9114829652823
-0.3026399999999638,-767.2141229652823
-0.2878867199999918,-767.5020096852822
-0.5103461018879522,-768.0123557871702
-0.3424673852620658,-768.3548231724322
-0.14993929822798163,-768.5047624706602
-0.2961739999999867,-768.8009364706602
-0.6114223410559758,-769.4123588117162
-0.5204633119935358,-769.9328221237098
-0.28965600000000313,-770.2224781237098
-0.5222144056319549,-770.7446925293418
-0.42908635914552373,-771.1737788884874
-0.4688554251519871,-771.6426343136394
-0.07429337898402688,-771.7169276926235
-0.4926553103847462,-772.2095830030082
-0.3282911320319576,-772.5378741350402
-0.45446444294397714,-772.9923385779841
-0.2905732348519608,-773.2829118128361
-0.3543642783999435,-773.6372760912361
-0.45219632687999767,-774.0894724181161
-0.3825807364079504,-774.472053154524
-0.40692365971203776,-774.878976814236
-0.5902843982399821,-775.469261212476
-0.579553071759987,-776.048814284236
-0.3095846225103741,-776.3583989067463
-0.35524138708798614,-776.7136402938343
-0.0902860678127389,-776.803926361647
-0.3757631942399518,-777.179689555887
-0.2202676471247887,-777.3999572030118
-0.5277260922960023,-777.9276832953078
-0.389850321599914,-778.3175336169078
-0.22684760317964753,-778.5443812200874
-0.4772389850799743,-779.0216202051674
-0.6298525435679938,-779.6514727487354
-0.08357336601597842,-779.7350461147514
-0.0668175756047937,-779.8018636903562
-0.7027126397440142,-780.5045763301002
-0.3208791526944079,-780.8254554827946
-0.49235815224000035,-781.3178136350346
-0.4159155009599484,-781.7337291359945
-0.37721601868799376,-782.1109451546826
-0.3972099851173992,-782.5081551397999
-0.5070165868799854,-783.0151717266799
-0.7161772266959185,-783.7313489533758
-0.28100195583996646,-784.0123509092158
-0.4605891796799883,-784.4729400888958
-0.6594166081719899,-785.1323566970678
-0.4974442312319588,-785.6298009282998
-0.679351630848018,-786.3091525591478
-0.27614210039999276,-786.5852946595478
-0.175631719259913,-786.7609263788078
-0.2639098458336256,-787.0248362246414
-0.05864426594399879,-787.0834804905854
-0.7025276666879392,-787.7860081572734
-0.3205161430719584,-788.1065243003453
-0.5019150727039496,-788.6084393730492
-0.008770872759951143,-788.6172102458091
-0.3795122663999933,-788.9967225122091
-0.3506604709566801,-789.3473829831657
-0.659517105077565,-790.0069000882434
-0.4757221380160025,-790.4826222262593
-0.5607663600800289,-791.0433885863393
-0.5271086050399585,-791.5704971913793
-0.6557566728239748,-792.2262538642033
-0.5166425103359478,-792.7428963745392
-0.6048556228800397,-793.3477519974192
-0.1894064251631281,-793.5371584225824
-0.42421920460796314,-793.9613776271904
-0.4926263236439795,-794.4540039508344
-0.28590081279993046,-794.7399047636343
-0.18978424273438277,-794.9296890063687
-0.3887007753599979,-795.3183897817287
-0.9358903629999467,-796.2542801447287
-0.3279080067199811,-796.5821881514487
-0.4212482399999693,-797.0034363914486
-0.3192540093599632,-797.3226904008086
-0.35222406112000715,-797.6749144619286
-0.505040679999935,-798.1799551419285
-0.5384478269279638,-798.7184029688565
-0.44268578060795494,-799.1610887494644
-0.7491740032492846,-799.9102627527137
-0.6240489326399307,-800.5343116853536
-0.38220161132001934,-800.9165132966737
-0.8132011361919529,-801.7297144328656
-0.27595725900001106,-802.0056716918657
-1.3882924271199557,-803.3939641189857
-0.595447444353595,-803.9894115633392
-0.4097595545567976,-804.399171117896
-0.6961273189315595,-805.0952984368275
-0.4936400456960226,-805.5889384825235
-1.1417839607999856,-806.7307224433235
-0.8597316237959673,-807.5904540671195
-0.6272590243199372,-808.2177130914395
-0.5534788522079769,-808.7711919436474
-0.3995545917599967,-809.1707465354074
-0.32933603512863985,-809.500082570536
-0.3791274714935768,-809.8792100420296
-0.41553499999998234,-810.2947450420296
-0.6220392191999404,-810.9167842612295
-1.0726888032671726,-811.9894730644967
-0.718539396847973,-812.7080124613447
-0.6140905662720064,-813.3221030276167
-3.287724431417562,-816.6098274590342
-0.9545650909439575,-817.5643925499782
-0.35453816245680525,-817.918930712435
-0.5358560624639566,-818.4547867748989
-0.6410140401600299,-819.095800815059
-0.6281029412435266,-819.7239037563025
-0.6927082398879795,-820.4166119961906
-0.2272907260151558,-820.6439027222058
-0.3720824923199779,-821.0159852145258
-0.46345242735993913,-821.4794376418857
-0.8569231815199193,-822.3363608234057
-0.78175752601593,-823.1181183494216
-0.6431215296096027,-823.7612398790312
-0.5775383191679362,-824.3387781981992
-0.7351339125312311,-825.0739121107304
-0.45682561915117226,-825.5307377298815
-0.2652806238767822,-825.7960183537583
-0.6782856460799251,-826.4743039998382
-0.7215907722239605,-827.1958947720622
-0.6133973105231911,-827.8092920825853
-0.7291229838719974,-828.5384150664573
-0.581580851599997,-829.1199959180574
-0.45729875807998255,-829.5772946761374
-0.5056577016428825,-830.0829523777803
-0.4566503681759688,-830.5396027459562
-0.36538512514112365,-830.9049878710973
-0.6472690403544092,-831.5522569114518
-0.6534170120176287,-832.2056739234694
-0.2725329712559179,-832.4782068947253
-0.38900679696001805,-832.8672136916853
-0.5348944825760059,-833.4021081742612
-0.5564113353999608,-833.9585195096612
-0.4007254903199474,-834.3592449999811
-0.47820312798400605,-834.8374481279651
-0.2893949492591501,-835.1268430772243
-0.27963668912001116,-835.4064797663443
-0.3899444958079966,-835.7964242621523
-0.3790338543203864,-836.1754581164727
-0.38553930492804284,-836.5609974214007
-0.4765538367199708,-837.0375512581206
-0.3521694192631951,-837.3897206773838
-0.5156776782080541,-837.9053983555918
-0.5399649124799202,-838.4453632680718
-0.6539776798720269,-839.0993409479438
-0.2958404158079775,-839.3951813637518
-0.5071553166719298,-839.9023366804238
-0.8654354261280365,-840.7677721065518
-0.5103080191999417,-841.2780801257517
-0.6474895119159148,-841.9255696376675
-0.4555318993981248,-842.3811015370657
-0.2363801322607783,-842.6174816693265
-0.5157538435840353,-843.1332355129105
-0.6364573521999612,-843.7696928651104
-0.35272597103999437,-844.1224188361504
-0.8948319815199999,-845.0172508176704
-0.5611813292638832,-845.5784321469342
-0.5097882777448057,-846.0882204246791
-0.43153030735998427,-846.519750732039
-0.4189120325119948,-846.938662764551
-0.2647247919359761,-847.2033875564871
-0.23473222545919098,-847.4381197819463
-0.4430752689967883,-847.8811950509431
-0.46922223923197126,-848.3504172901751
-0.20391445199995717,-848.554331742175
-0.17621268312479876,-848.7305444252999
4.475436690858413,-844.2551077344415
-0.19896810536048937,-844.4540758398019
-0.2300279519999221,-844.6841037918018
-0.3816786800000024,-845.0657824718019
-0.6472571735167932,-845.7130396453186
-0.7041250994399525,-846.4171647447586
-0.6520249220400194,-847.0691896667986
-0.28738917076799675,-847.3565788375666
-0.46702541082398696,-847.8236042483907
-0.7304212295063858,-848.5540254778971
-0.5872180790798844,-849.141243556977
-0.7943066090400491,-849.935550166017
-0.16194827135200768,-850.097498437369
-0.22898332339519242,-850.3264817607642
-0.1576769335200039,-850.4841586942841
-0.37525204006396234,-850.8594107343481
-0.6419653119999823,-851.5013760463481
-0.6223911162868074,-852.123767162635
-0.8219857447999497,-852.9457529074349
-0.35842949911996,-853.3041824065549
-0.6037969589280164,-853.9079793654829
-0.6210871519999575,-854.5290665174829
-0.6123177341999361,-855.1413842516828
-0.959403719807931,-856.1007879714907
-0.6387360010239379,-856.7395239725147
-0.6506563254399329,-857.3901802979547
-1.0481098858207634,-858.4382901837754
-0.8759480280095825,-859.314238211785
-2.0888816008368227,-861.4031198126218
-0.5244210553440184,-861.9275408679657
-0.26133054107756953,-862.1888714090433
-0.5050104751439941,-862.6938818841872
-0.34331360691197754,-863.0371954910993
-0.6309279406463868,-863.6681234317457
-0.5925375425999965,-864.2606609743457
-1.0072662903199405,-865.2679272646657
-0.9960765839599814,-866.2640038486256
-0.42033204427435,-866.6843358929
-0.642305335999987,-867.3266412288999
-0.6494922532759693,-867.9761334821759
-0.8062894251879742,-868.7824229073639
-0.3608572704799898,-869.1432801778438
-0.05064497481595098,-869.1939251526597
-0.5092607452799525,-869.7031858979396
-0.2961463313600019,-869.9993322292996
-0.46772523839995583,-870.4670574676995
-0.38740669703998026,-870.8544641647395
-0.6979997951999874,-871.5524639599395
-0.4910287944096051,-872.0434927543491
-1.3756955326863218,-873.4191882870355
-0.6419653119999823,-874.0611535990355
-0.6873375807223141,-874.7484911797578
-0.48691912851194513,-875.2354103082698
-0.5338655699519913,-875.7692758782218
-1.003073973686335,-876.7723498519082
-0.2561979514420772,-877.0285478033503
-0.27455172416000395,-877.3030995275103
-0.5511978082399773,-877.8542973357503
-0.3533731942399203,-878.2076705299902
-0.5624186937599982,-878.7700892237502
-0.6633820839095349,-879.4334713076597
-0.6275801131999077,-880.0610514208596
-0.3444600934719939,-880.4055115143316
-0.5058027207199722,-880.9113142350516
-0.2202428014367833,-881.1315570364884
-0.5761868769279794,-881.7077439134164
-0.4750307243999755,-882.1827746378164
-0.3713546991358994,-882.5541293369522
-0.15336760370915706,-882.7074969406614
-0.386473337599953,-883.0939702782613
-0.627403035600002,-883.7213733138612
-0.6611229442080198,-884.3824962580693
-0.5079003867711605,-884.8903966448405
-0.2800419105599771,-885.1704385554004
-0.2973712342846979,-885.4678097896851
-0.34183525199990317,-885.809645041685
-0.6832038409494834,-886.4928488826345
-0.5271528081599725,-887.0200016907944
-0.4216883999999429,-887.4416900907944
-0.7185548570903119,-888.1602449478847
-0.5590666654398853,-888.7193116133246
-0.8661256579663883,-889.585437271291
-0.3133674675999639,-889.8988047388909
-0.48250599587994525,-890.3813107347709
-0.1505758150400002,-890.5318865498109
-0.19167221555199282,-890.7235587653629
-0.6570751625023984,-891.3806339278653
-0.19672920839998786,-891.5773631362654
-0.998414752339131,-892.5757778886045
-0.37906280000001447,-892.9548406886046
-0.8472598696239149,-893.8021005582285
-0.7472302834878954,-894.5493308417164
-0.7256710602239759,-895.2750019019403
-0.6493846356799744,-895.9243865376203
-0.7021223580799558,-896.6265088957002
-0.38295799999999375,-897.0094668957003
-0.4013537020000056,-897.4108205977003
-0.49300276973918644,-897.9038233674395
-0.653937557039925,-898.5577609244795
-0.631535661820755,-899.1892965863002
-0.2656807999999823,-899.4549773863001
-0.716527814863889,-900.171505201164
-0.7100765305414991,-900.8815817317055
-0.6243859581599686,-901.5059676898655
-0.3504311145680028,-901.8563988044335
-0.5279654655199737,-902.3843642699535
-0.21758795895998448,-902.6019522289134
-0.6918485397359275,-903.2938007686494
-0.6563213972992343,-903.9501221659486
-0.3203540536311711,-904.2704762195798
-0.35258433855995086,-904.6230605581397
-0.2861606971391125,-904.9092212552789
-0.6491602198399908,-905.558381475119
-0.9674109957343935,-906.5257924708534
-0.38465279999997354,-906.9104452708534
-0.40378901199998096,-907.3142342828534
-0.38464199999996246,-907.6988762828533
-0.2929439999999873,-907.9918202828534
-1.2001652957711237,-909.1919855786246
-0.7171289772959477,-909.9091145559205
-0.5271528081599725,-910.4362673640804
-0.04915296547201797,-910.4854203295524
-0.43602985447996445,-910.9214501840324
-0.6969588896255836,-911.618409073658
-0.661324578439932,-912.2797336520979
-0.3276071518184304,-912.6073408039164
-0.19109110166399185,-912.7984319055804
-0.23028067560961984,-913.02871258119
-0.1435939184783152,-913.1723064996684
-0.16978770943996027,-913.3420942091084
-0.6566036512215432,-913.9986978603299
-0.6490106092799497,-914.6477084696098
-0.664148953520006,-915.3118574231298
-0.7793994291599925,-916.0912568522898
-0.7473076543427289,-916.8385645066326
0.11574188458802342,-916.7228226220445
-0.3640024726463547,-917.0868250946909
-0.44950381665598027,-917.5363289113469
-0.7171058556639752,-918.2534347670108
-0.18843025999998556,-918.4418650270109
-1.2365987664159268,-919.6784637934268
-0.8915111587839984,-920.5699749522107
-0.2668630357439858,-920.8368379879547
-0.5374473062927191,-921.3742852942474
-0.42857999999994356,-921.8028652942473
-1.1644476794399425,-922.9673129736873
-0.8753036777599923,-923.8426166514473
-1.232129540487956,-925.0747461919352
-1.0201722912000382,-926.0949184831353
-0.9822728177063789,-927.0771913008417
-0.45493554489517685,-927.5321268457369
-0.365659089407958,-927.8977859351448
-0.7590891454343669,-928.6568750805792
-2.9312062829950856,-931.5880813635742
-0.5110528751328112,-932.099134238707
-0.6189591673999464,-932.718093406107
-0.3682836335999762,-933.0863770397069
-1.262588429805987,-934.3489654695129
-0.27665639999999553,-934.6256218695129
-0.49489922457600133,-935.1205210940889
-0.389890790015997,-935.5104118841049
-0.6669366745599721,-936.1773485586649
-0.654886223999998,-936.832234782665
-0.7009789608799972,-937.5332137435449
-0.5254390871999781,-938.0586528307449
-0.3773249675999875,-938.4359777983449
-0.5290979834567788,-938.9650757818016
-0.7401642431999114,-939.7052400250016
-0.8688047070622683,-940.5740447320638
-0.48410561267196855,-941.0581503447359
-0.44670327129677523,-941.5048536160326
-0.7429460822399909,-942.2477996982726
-0.4739382020999164,-942.7217379003725
-0.6288088172080016,-943.3505467175805
-0.6577832284800402,-944.0083299460606
-0.32978006294958023,-944.3381100090102
-0.36543059327995664,-944.7035406022901
-0.1428499898752123,-944.8463905921653
-0.495375755155112,-945.3417663473205
-0.13059841235030445,-945.4723647596708
-0.8910653872799138,-946.3634301469507
-1.462767669432747,-947.8261978163835
-0.6685279868799474,-948.4947258032633
-0.6576659201999604,-949.1523917234633
-1.7315191540571273,-950.8839108775204
-1.2210922915839755,-952.1050031691044
-0.4057046497200007,-952.5107078188244
-1.0036255014480129,-953.5143333202724
-0.9116915190431489,-954.4260248393156
-0.3653326663679638,-954.7913575056835
-0.44856340130156747,-955.2399209069852
-0.5338959808159804,-955.7738168878011
-0.9110724729279207,-956.684889360729
-0.790427843295977,-957.475317204025
-0.7978166846720214,-958.2731338886971
-0.655151442720032,-958.9282853314171
-0.4602979071591877,-959.3885832385763
-0.3590299458784507,-959.7476131844547
-0.5746278981967372,-960.3222410826514
-0.7151362238592152,-961.0373773065106
-0.5014477910159941,-961.5388250975266
-1.6512691265615125,-963.190094224088
-0.6718975977999517,-963.861991821888
-0.7876270429999055,-964.6496188648879
-0.3635129045231465,-965.0131317694111
-0.49149041099202123,-965.5046221804031
-0.11142055973759099,-965.6160427401406
-0.583181432640007,-966.1992241727806
-0.5751480256512562,-966.7743721984319
-0.4824277513199093,-967.2567999497519
-0.4044247798399022,-967.6612247295918
-0.1275629563679453,-967.7887876859597
-0.2595513975224124,-968.0483390834821
-0.25585995679998386,-968.3041990402821
-0.3096268706959523,-968.6138259109781
-0.657647558903898,-969.271473469882
-0.7046402357999089,-969.976113705682
-0.365169454847994,-970.34128316053
-0.48233007803198463,-970.823613238562
-0.5095932887519878,-971.3332065273139
-0.5275472359999572,-971.8607537633138
-0.6402872935599028,-972.5010410568738
-0.5119738199999463,-973.0130148768737
-0.7351798653864086,-973.7481947422601
-1.5425069344127407,-975.2907016766728
-0.6572786328640279,-975.9479803095369
-0.47447254545594963,-976.4224528549928
-0.20146187646718078,-976.62391473146
-0.4793417919999462,-977.1032565234599
-0.37977344732151774,-977.4830299707814
-0.3232927763199231,-977.8063227471014
-0.30878940351989714,-978.1151121506213
-0.34242305680001317,-978.4575352074213
-0.25234701287275957,-978.709882220294
-0.12294567999886419,-978.832827900293
-0.26702650620787594,-979.0998544065009
-0.38904208790393746,-979.4888964944048
-0.7777201954800211,-980.2666166898848
-1.3529852416079475,-981.6196019314928
-0.39766493330391534,-982.0172668647966
-0.36501440390396,-982.3822812687006
-0.7340809418208245,-983.1163622105214
-0.42542380854398504,-983.5417860190654
-0.4929703654519549,-984.0347563845173
-0.5095932887519878,-984.5443496732693
-0.5854080359999567,-985.1297577092693
-0.8680390206177742,-985.997796729887
-0.7284817016566816,-986.7262784315437
-0.9149424140000025,-987.6412208455438
-0.5233990562400044,-988.1646199017838
-0.9999523077999477,-989.1645722095838
-0.6852607039295471,-989.8498329135133
-0.003656752286372078,-989.8534896657997
-0.5057776074287834,-990.3592672732284
-1.3259724579599113,-991.6852397311883
-0.4843136730119859,-992.1695534042003
-0.7822297175805926,-992.9517831217809
-0.7176492140159482,-993.6694323357968
-0.5749862382000193,-994.2444185739969
-0.40767534827194557,-994.6520939222688
-0.38206398873601494,-995.0341579110049
-0.11269579378957997,-995.1468537047945
-0.779490467520003,-995.9263441723144
-0.5850212666399202,-996.5113654389544
-0.3863922620799395,-996.8977577010344
-0.3955256305880039,-997.2932833316224
-0.44515092273595613,-997.7384342543584
-0.41580031763198344,-998.1542345719904
-0.046592038795635976,-998.2008266107861
-0.41152981511993914,-998.612356425906
-0.6506860775399262,-999.263042503446
-0.7198484892480017,-999.9828909926939
-0.360876867401657,-1000.3437678600956
-0.3663155456399477,-1000.7100834057355
-0.6753578704111565,-1001.3854412761467
-0.4424601404959287,-1001.8279014166426
-0.3400940449439954,-1002.1679954615865
-0.6499830779199824,-1002.8179785395065
-0.4867947475567658,-1003.3047732870633
-0.5867512479199212,-1003.8915245349832
-0.5243822926079268,-1004.4159068275911
-0.3406255473391302,-1004.7565323749303
-0.4635230744144192,-1005.2200554493447
-0.7143468515423528,-1005.9344023008871
-0.6502525469400336,-1006.5846548478271
-0.7093987195999506,-1007.294053567427
-0.5271528081599725,-1007.8212063755869
-0.7532456793919432,-1008.5744520549789
-0.9552856310110825,-1009.52973768599
-0.4643722729055546,-1009.9941099588955
-0.6640062141759805,-1010.6581161730714
-0.4351573488240197,-1011.0932735218954
-0.45185800911997875,-1011.5451315310154
-0.4857331248000065,-1012.0308646558154
-0.19704398390064104,-1012.227908639716
-0.3115871732159672,-1012.5394958129319
-0.2096925828799302,-1012.7491883958119
-0.3582798885599849,-1013.1074682843719
-0.6016330050559859,-1013.7091012894278
-0.37272080951993186,-1014.0818220989478
-0.18652152199292293,-1014.2683436209408
-0.27667167079196237,-1014.5450152917327
-0.17078075575680224,-1014.7157960474896
-0.21471410495353582,-1014.930510152443
-0.3410191339807911,-1015.2715292864239
-0.3585491875680091,-1015.6300784739918
-0.49162778068800667,-1016.1217062546798
-0.4555560925192875,-1016.577262347199
-0.6800665828319585,-1017.257328930031
-0.6658424175839767,-1017.923171347615
-0.1669530154431335,-1018.0901243630582
-0.5262653455199553,-1018.6163897085781
-0.702186962639987,-1019.3185766712181
-0.030193406639969,-1019.3487700778581
-0.4130339399999836,-1019.7618040178581
-0.7636799020959462,-1020.5254839199541
0.2864649332571182,-1020.239018986697
-0.23297506857501468,-1020.471994055272
-0.7267655974800233,-1021.1987596527521
-0.737495054800013,-1021.936254707552
-0.5101331108543713,-1022.4463878184064
-0.8057309902719121,-1023.2521188086783
-0.49583013730394376,-1023.7479489459823
-0.743121483699138,-1024.4910704296815
-0.7458368104799356,-1025.2369072401614
-0.6778072418399993,-1025.9147144820013
-0.444012832659605,-1026.3587273146609
-0.5032390648383388,-1026.861966379499
-0.35758236332635196,-1027.2195487428255
-0.5324509123199713,-1027.7519996551455
-0.259546392127976,-1028.0115460472734
-0.273571319999976,-1028.2851173672734
-0.4705704343920032,-1028.7556878016653
-0.4674184759199736,-1029.2231062775852
-0.9471742762559183,-1030.1702805538412
-0.5781095831120129,-1030.7483901369533
-0.37315696017597655,-1031.1215470971292
-0.7005072440799305,-1031.8220543412092
-1.257351227801545,-1033.0794055690108
-0.6986947788799918,-1033.7781003478908
-0.7333708186979426,-1034.5114711665888
-1.0285009198078785,-1035.5399720863966
-1.0398055701598699,-1036.5797776565564
-0.7205364464399318,-1037.3003141029963
-0.7000160746079156,-1038.0003301776042
-1.1536345384446824,-1039.153964716049
-0.7307755331999335,-1039.8847402492488
-0.7232276087199352,-1040.6079678579688
-0.35879441287679625,-1040.9667622708455
-0.4607461209599994,-1041.4275083918055
-1.0313503992479984,-1042.4588587910534
-1.3367846289503682,-1043.795643420004
-0.7033785457606601,-1044.4990219657645
-0.7008302668799788,-1045.1998522326446
-0.7033188345311352,-1045.9031710671757
-0.7327085539531788,-1046.6358796211289
-0.6767293657599454,-1047.3126089868888
-0.7276030765919496,-1048.0402120634808
-0.7296073909599585,-1048.7698194544407
-0.5101741177488193,-1049.2799935721896
-0.35323726463519745,-1049.6332308368249
-0.5091917204079321,-1050.1424225572327
-0.35120384111998365,-1050.4936263983527
-0.25627862894398956,-1050.7499050272968
-0.84770975009763,-1051.5976147773945
-0.5840266836479322,-1052.1816414610423
-1.040049527492768,-1053.221690988535
-0.6646843228960035,-1053.886375311431
-0.6765559535199823,-1054.562931264951
-0.11292517019837367,-1054.6758564351494
-0.6648149247999433,-1055.3406713599493
-0.21506012202170052,-1055.555731481971
-0.757339195463967,-1056.313070677435
-0.30127743483596126,-1056.614348112271
-0.2040094519840108,-1056.8183575642552
-0.42448135739510967,-1057.2428389216502
-0.12785845572000798,-1057.3706973773703
-0.6024187365119844,-1057.9731161138823
3.0865913794080533,-1054.8865247344743
-0.6212892440927851,-1055.5078139785671
-0.4359771820799285,-1055.9437911606472
-0.44043194879984826,-1056.384223109447
-0.3275147420158722,-1056.7117378514629
-0.8953893699198973,-1057.6071272213828
-0.43647856227355186,-1058.0436057836564
-0.20260396990398882,-1058.2462097535604
-0.8884097768520043,-1059.1346195304125
-0.2870350429159005,-1059.4216545733284
-1.7359536628895804,-1061.157608236218
-0.5363158497279918,-1061.693924085946
-0.8762116368675061,-1062.5701357228136
-0.4291335982453681,-1062.999269321059
-0.40761023135988766,-1063.406879552419
-0.9493062051200066,-1064.356185757539
-0.4535328336448394,-1064.8097185911838
-1.1212791003919738,-1065.9309976915758
-0.9655985021950675,-1066.8965961937708
-0.8708653885119032,-1067.7674615822827
-0.8143811645599747,-1068.5818427468428
-0.664991737279992,-1069.2468344841227
-0.6626676052352072,-1069.9095020893578
-0.5091393893119771,-1070.4186414786698
-0.6523156425600336,-1071.0709571212299
-0.9466599386878852,-1072.0176170599177
-0.5541314121503378,-1072.571748472068
-0.5154470471919909,-1073.0871955192601
-0.9699772070975949,-1074.0571727263577
-0.4856848412159718,-1074.5428575675737
-0.4916968089601788,-1075.0345543765338
-0.6553383809279782,-1075.6898927574618
-0.7083081861888203,-1076.3982009436506
-0.5594910421536327,-1076.9576919858043
-0.724581079289606,-1077.682273065094
-0.5384961259199255,-1078.220769191014
-0.6866104631999936,-1078.9073796542139
-0.47749500777595655,-1079.38487466199
-0.5770119935999078,-1079.9618866555898
-1.1393352094407945,-1081.1012218650305
-2.1005928748559826,-1083.2018147398865
-0.7432593685438966,-1083.9450741084304
-0.79806198896,-1084.7431360973903
-0.8894388254856304,-1085.632574922876
-1.2246221760303817,-1086.8571970989065
-0.4672274884800627,-1087.3244245873866
-0.7981792944847671,-1088.1226038818713
-0.6430326037519558,-1088.7656364856232
-0.8457305296159701,-1089.6113670152392
-2.1491648812798707,-1091.760531896519
-0.36205653448797925,-1092.122588431007
-1.2802890203599,-1093.402877451367
-1.2697928370767573,-1094.6726702884437
-0.7694493871999172,-1095.4421196756437
-1.4814977174639872,-1096.9236173931076
-1.2236846221655886,-1098.1473020152732
-0.7443837303999368,-1098.8916857456732
-0.9135389360240413,-1099.8052246816972
-0.9539033296000066,-1100.7591280112972
-0.951874489881539,-1101.7110025011787
-0.5576494152240448,-1102.2686519164026
-0.8701418174398984,-1103.1387937338425
-0.8635358600783591,-1104.0023295939209
-1.6578882383999531,-1105.6602178323208
-1.1114755698239702,-1106.7716934021448
-1.2402768761200158,-1108.011970278265
-4.829501367907338,-1112.8414716461723
-1.8922147801198852,-1114.7336864262923
-1.3310036083200214,-1116.0646900346123
-2.0208209907765595,-1118.085511025389
-1.8087245206799045,-1119.894235546069
-0.8669863543679742,-1120.761221900437
-4.131323517600084,-1124.8925454180371
-1.2630276635999498,-1126.1555730816372
-1.8161984734560046,-1127.9717715550933
-1.3218082804079025,-1129.293579835501
-0.7943814627840187,-1130.087961298285
-0.5014010905199688,-1130.589362388805
-0.9280369544160249,-1131.517399343221
-1.0358719608383726,-1132.5532713040595
-0.7155737075199586,-1133.2688450115795
-0.6470589702527919,-1133.9159039818323
-0.9783646870399986,-1134.8942686688724
-0.9180276513198955,-1135.8122963201922
-0.7381138984799144,-1136.5504102186721
-0.7078483622399003,-1137.258258580912
-0.8751587661525315,-1138.1334173470646
-0.6978771584399437,-1138.8312945055045
-0.8533634869195892,-1139.684657992424
-0.7591403836719444,-1140.443798376096
-0.5465321852639938,-1140.99033056136
-0.7063095311999653,-1141.69664009256
-0.8196322191999164,-1142.51627231176
-0.870832406184028,-1143.387104717944
-0.9598266644399905,-1144.3469313823841
-1.804857334603126,-1146.1517887169873
-1.4556781794671694,-1147.6074668964545
-0.20568329717357578,-1147.8131501936282
-0.7421655732223547,-1148.5553157668505
-0.7922171937680307,-1149.3475329606185
-0.894635786303916,-1150.2421687469225
-0.5232707541519304,-1150.7654395010745
-0.7653621924959721,-1151.5308016935705
-0.8939550023440097,-1152.4247566959145
-0.11507387659586035,-1152.5398305725105
-0.9200678136046636,-1153.4598983861151
-0.3228930297600371,-1153.7827914158752
-0.641306957531179,-1154.4240983734064
-0.8872178227199656,-1155.3113161961264
-0.7448859244639257,-1156.0562021205903
-0.6461541356607352,-1156.702356256251
-2.3016093784319036,-1159.003965634683
-1.4290056197279735,-1160.432971254411
-0.988551709286341,-1161.4215229636975
-0.8197158369599301,-1162.2412388006574
-0.573476141680003,-1162.8147149423373
-0.6573401772080165,-1163.4720551195453
-0.5166967133399432,-1163.9887518328853
-0.5401605404159879,-1164.5289123733014
-1.5996344809199576,-1166.1285468542214
-0.5048405590079801,-1166.6333874132295
-1.6130679738574687,-1168.2464553870868
-2.880979547801144,-1171.127434934888
-0.44458951357747306,-1171.5720244484655
-0.9493792726079529,-1172.5214037210735
-0.4822797103108188,-1173.0036834313844
-1.0341445652735757,-1174.037827996658
-0.6551862160703716,-1174.6930142127285
-2.190322350719897,-1176.8833365634484
-0.6991524524543224,-1177.5824890159029
-1.8596382534286564,-1179.4421272693314
-0.7388993539199362,-1180.1810266232515
-1.1081006194966923,-1181.2891272427482
-0.8195924940783048,-1182.1087197368265
-0.6650541656863171,-1182.7737739025129
-1.1101954115118984,-1183.8839693140249
-1.0061376424320416,-1184.890106956457
-0.3571952119999985,-1185.247302168457
-0.4471312159777264,-1185.694433384435
-0.8008150291753187,-1186.4952484136102
-2.4390678133439616,-1188.934316226954
-0.8199674547199467,-1189.754283681674
-0.8518291852800226,-1190.606112866954
-0.8955516608128256,-1191.5016645277667
-0.786048617999987,-1192.2877131457667
-0.6330420762399513,-1192.9207552220066
-0.5945451068879413,-1193.5153003288945
-0.2858490160240307,-1193.8011493449185
-0.7319355801159465,-1194.5330849250345
-0.07026694265994993,-1194.6033518676945
-0.7023571446519905,-1195.3057090123466
-0.48416282768797797,-1195.7898718400345
-1.0182422638079673,-1196.8081141038424
-0.8194569167998688,-1197.6275710206423
