t,hour_of_day,weekday,date,pnl
2026-03-07 14:38:22.597000+00:00,14,Saturday,2026-03-07,-0.7120080950400101
2026-03-07 14:39:37.110000+00:00,14,Saturday,2026-03-07,-0.31266599999999123
2026-03-07 14:39:43.848000+00:00,14,Saturday,2026-03-07,-0.3873337999999519
2026-03-07 14:39:43.848000+00:00,14,Saturday,2026-03-07,-0.29473200000000876
2026-03-07 14:39:15.867000+00:00,14,Saturday,2026-03-07,-0.3337737303599908
2026-03-07 14:39:37.110000+00:00,14,Saturday,2026-03-07,-0.5925771417215783
2026-03-07 14:40:15.016000+00:00,14,Saturday,2026-03-07,-0.2794655907839822
2026-03-07 14:37:23.701000+00:00,14,Saturday,2026-03-07,0.7767389067296792
2026-03-07 14:40:08.682000+00:00,14,Saturday,2026-03-07,-0.3068450989951898
2026-03-07 14:38:27.829000+00:00,14,Saturday,2026-03-07,-0.4561417998728063
2026-03-07 14:40:23.412000+00:00,14,Saturday,2026-03-07,-0.31640400000000224
2026-03-07 14:40:08.682000+00:00,14,Saturday,2026-03-07,-0.23645006425942036
2026-03-07 14:40:16.575000+00:00,14,Saturday,2026-03-07,-0.26855279637498686
2026-03-07 14:39:05.302000+00:00,14,Saturday,2026-03-07,-0.49527771946394694
2026-03-07 14:41:25.127000+00:00,14,Saturday,2026-03-07,-1.3050388574399356
2026-03-07 14:41:43.513000+00:00,14,Saturday,2026-03-07,-0.410836399999956
2026-03-07 14:41:44.043000+00:00,14,Saturday,2026-03-07,-0.3124200000000066
2026-03-07 14:39:13.228000+00:00,14,Saturday,2026-03-07,-0.21409692699595934
2026-03-07 14:41:44.588000+00:00,14,Saturday,2026-03-07,-0.3873705999999931
2026-03-07 14:41:44.588000+00:00,14,Saturday,2026-03-07,-0.2947536000000042
2026-03-07 14:40:36.522000+00:00,14,Saturday,2026-03-07,-0.3322559769599698
2026-03-07 14:39:37.110000+00:00,14,Saturday,2026-03-07,-0.30672837782399354
2026-03-07 14:39:42.790000+00:00,14,Saturday,2026-03-07,-0.2944535245519842
2026-03-07 14:42:06.431000+00:00,14,Saturday,2026-03-07,-0.08441047112796381
2026-03-07 14:40:09.751000+00:00,14,Saturday,2026-03-07,-0.08226133948718947
2026-03-07 14:42:10.047000+00:00,14,Saturday,2026-03-07,-0.262901116632
2026-03-07 14:41:57.159000+00:00,14,Saturday,2026-03-07,-0.16304849244001
2026-03-07 14:42:10.047000+00:00,14,Saturday,2026-03-07,-0.18907744146716804
2026-03-07 14:42:09.528000+00:00,14,Saturday,2026-03-07,-0.1663883520223915
2026-03-07 14:41:01.768000+00:00,14,Saturday,2026-03-07,-0.36289919078395977
2026-03-07 14:41:20.230000+00:00,14,Saturday,2026-03-07,-0.21895770275998802
2026-03-07 14:42:17.381000+00:00,14,Saturday,2026-03-07,-0.2956594483506135
2026-03-07 14:41:44.043000+00:00,14,Saturday,2026-03-07,-0.46117279041120507
2026-03-07 14:44:10.542000+00:00,14,Saturday,2026-03-07,-0.14424761669199265
2026-03-07 14:42:09.528000+00:00,14,Saturday,2026-03-07,-0.593781339707706
2026-03-07 14:42:14.748000+00:00,14,Saturday,2026-03-07,-0.19105059999999177
2026-03-07 14:42:37.162000+00:00,14,Saturday,2026-03-07,-0.28187199999998647
2026-03-07 14:43:26.109000+00:00,14,Saturday,2026-03-07,-2.24609416501118
2026-03-07 14:42:38.732000+00:00,14,Saturday,2026-03-07,-0.19857167999998782
2026-03-07 14:45:39.575000+00:00,14,Saturday,2026-03-07,-0.10990400861436292
2026-03-07 14:43:04.806000+00:00,14,Saturday,2026-03-07,-0.19118159999999595
2026-03-07 14:44:28.141000+00:00,14,Saturday,2026-03-07,-0.14805416692127693
2026-03-07 14:42:10.047000+00:00,14,Saturday,2026-03-07,-0.17547409465441757
2026-03-07 14:46:26.613000+00:00,14,Saturday,2026-03-07,-0.11769403860476968
2026-03-07 14:43:57.743000+00:00,14,Saturday,2026-03-07,-0.24857101295999584
2026-03-07 14:44:18.827000+00:00,14,Saturday,2026-03-07,-0.15286718713599148
2026-03-07 14:44:07.429000+00:00,14,Saturday,2026-03-07,-0.36507043849598586
2026-03-07 14:44:11.067000+00:00,14,Saturday,2026-03-07,-0.33475729647357466
2026-03-07 14:44:11.067000+00:00,14,Saturday,2026-03-07,-0.8013851056127732
2026-03-07 14:44:09.502000+00:00,14,Saturday,2026-03-07,-0.15037798761598545
2026-03-07 14:45:11.294000+00:00,14,Saturday,2026-03-07,-0.24203896697903787
2026-03-07 14:46:28.699000+00:00,14,Saturday,2026-03-07,-0.20130637349981842
2026-03-07 14:47:11.719000+00:00,14,Saturday,2026-03-07,-0.2418025992479984
2026-03-07 14:46:11.453000+00:00,14,Saturday,2026-03-07,-0.12206761136878586
2026-03-07 14:47:15.345000+00:00,14,Saturday,2026-03-07,-0.14064358531197643
2026-03-07 14:47:09.127000+00:00,14,Saturday,2026-03-07,-0.12439018075200696
2026-03-07 14:47:27.286000+00:00,14,Saturday,2026-03-07,-0.6503834344184569
2026-03-07 14:45:39.575000+00:00,14,Saturday,2026-03-07,-0.06265433932797745
2026-03-07 14:45:40.618000+00:00,14,Saturday,2026-03-07,-0.1920345284231743
2026-03-07 14:48:27.604000+00:00,14,Saturday,2026-03-07,-0.2982361200000264
2026-03-07 14:46:09.887000+00:00,14,Saturday,2026-03-07,-0.19118159999999595
2026-03-07 14:47:12.242000+00:00,14,Saturday,2026-03-07,-0.12355934401437992
2026-03-07 14:48:52.026000+00:00,14,Saturday,2026-03-07,-0.13424750406398495
2026-03-07 14:49:24.423000+00:00,14,Saturday,2026-03-07,-0.2742049799999833
2026-03-07 14:46:59.292000+00:00,14,Saturday,2026-03-07,-0.19030000000001018
2026-03-07 14:47:12.242000+00:00,14,Saturday,2026-03-07,-0.08076727424797814
2026-03-07 14:49:12.459000+00:00,14,Saturday,2026-03-07,-0.3643136383039834
2026-03-07 14:50:00.535000+00:00,14,Saturday,2026-03-07,-0.16754399351999047
2026-03-07 14:48:29.696000+00:00,14,Saturday,2026-03-07,-0.5105017258563029
2026-03-07 14:49:11.934000+00:00,14,Saturday,2026-03-07,-0.11160208092000382
2026-03-07 14:47:42.898000+00:00,14,Saturday,2026-03-07,0.6418298968712058
2026-03-07 14:47:42.898000+00:00,14,Saturday,2026-03-07,0.10513551714561542
2026-03-07 14:50:32.058000+00:00,14,Saturday,2026-03-07,-0.18857393275774167
2026-03-07 14:49:28.081000+00:00,14,Saturday,2026-03-07,-0.22923235875916886
2026-03-07 14:48:12.009000+00:00,14,Saturday,2026-03-07,-0.1841369744752008
2026-03-07 14:48:52.026000+00:00,14,Saturday,2026-03-07,-0.48365489793596084
2026-03-07 14:51:28.844000+00:00,14,Saturday,2026-03-07,-0.3407012938055698
2026-03-07 14:49:09.729000+00:00,14,Saturday,2026-03-07,-0.3289818292319987
2026-03-07 14:49:16.117000+00:00,14,Saturday,2026-03-07,-0.3242145560639945
2026-03-07 14:52:05.153000+00:00,14,Saturday,2026-03-07,-0.20060800000000445
2026-03-07 14:51:25.196000+00:00,14,Saturday,2026-03-07,-0.5944884770879827
2026-03-07 14:50:13.934000+00:00,14,Saturday,2026-03-07,0.3690104691208296
2026-03-07 14:52:15.915000+00:00,14,Saturday,2026-03-07,-0.3243828960000114
2026-03-07 14:50:28.423000+00:00,14,Saturday,2026-03-07,-0.12056779754878458
2026-03-07 14:52:32.605000+00:00,14,Saturday,2026-03-07,-0.27198018799999324
2026-03-07 14:53:33.911000+00:00,14,Saturday,2026-03-07,-0.095943492119993
2026-03-07 14:51:13.790000+00:00,14,Saturday,2026-03-07,-0.2877845493367964
2026-03-07 14:51:13.790000+00:00,14,Saturday,2026-03-07,-0.19335999999997922
2026-03-07 14:51:28.844000+00:00,14,Saturday,2026-03-07,-0.6411356098752177
2026-03-07 14:51:28.844000+00:00,14,Saturday,2026-03-07,-0.31106042553600044
2026-03-07 14:51:50.529000+00:00,14,Saturday,2026-03-07,-0.38728544000000964
2026-03-07 14:51:53.669000+00:00,14,Saturday,2026-03-07,-0.06284593865597851
2026-03-07 14:52:01.479000+00:00,14,Saturday,2026-03-07,-0.26780753880000485
2026-03-07 14:54:29.556000+00:00,14,Saturday,2026-03-07,-0.18836849371197165
2026-03-07 14:52:10.841000+00:00,14,Saturday,2026-03-07,-0.28779301944
2026-03-07 14:53:26.156000+00:00,14,Saturday,2026-03-07,-0.1738481254359996
2026-03-07 14:52:16.961000+00:00,14,Saturday,2026-03-07,-0.2476056109439817
2026-03-07 14:54:21.229000+00:00,14,Saturday,2026-03-07,-0.9930016930039613
2026-03-07 14:55:37.967000+00:00,14,Saturday,2026-03-07,-0.4067538267119799
2026-03-07 14:53:29.785000+00:00,14,Saturday,2026-03-07,-0.33659026763597016
2026-03-07 14:55:04.407000+00:00,14,Saturday,2026-03-07,-0.13293718627199214
2026-03-07 14:50:45.270000+00:00,14,Saturday,2026-03-07,1.1076863158817147
2026-03-07 14:54:05.909000+00:00,14,Saturday,2026-03-07,-0.21026240230399532
2026-03-07 14:54:21.229000+00:00,14,Saturday,2026-03-07,-0.23073836553438093
2026-03-07 14:54:29.556000+00:00,14,Saturday,2026-03-07,-0.7065154679277115
2026-03-07 14:54:33.185000+00:00,14,Saturday,2026-03-07,-0.3127474217454265
2026-03-07 14:57:18.971000+00:00,14,Saturday,2026-03-07,-0.11341618055999333
2026-03-07 14:54:55.069000+00:00,14,Saturday,2026-03-07,-0.4170562310559902
2026-03-07 14:55:12.336000+00:00,14,Saturday,2026-03-07,-0.28787401943998303
2026-03-07 14:57:38.611000+00:00,14,Saturday,2026-03-07,-0.12350505696800423
2026-03-07 14:55:26.486000+00:00,14,Saturday,2026-03-07,-0.2407521099023825
2026-03-07 14:55:27.019000+00:00,14,Saturday,2026-03-07,-0.209314633980004
2026-03-07 14:57:19.489000+00:00,14,Saturday,2026-03-07,-0.2954166231839872
2026-03-07 14:56:19.822000+00:00,14,Saturday,2026-03-07,-0.8041375885607858
2026-03-07 14:56:30.235000+00:00,14,Saturday,2026-03-07,-0.17808699361599473
2026-03-07 14:56:31.278000+00:00,14,Saturday,2026-03-07,-0.27010236729200565
2026-03-07 14:55:26.486000+00:00,14,Saturday,2026-03-07,-0.15404398848000417
2026-03-07 14:57:35.006000+00:00,14,Saturday,2026-03-07,-0.19395383819616002
2026-03-07 14:57:30.878000+00:00,14,Saturday,2026-03-07,-0.18033966038956584
2026-03-07 14:57:22.079000+00:00,14,Saturday,2026-03-07,-0.21156339009837655
2026-03-07 14:58:13.775000+00:00,14,Saturday,2026-03-07,-0.08449067112799143
2026-03-07 14:59:31.630000+00:00,14,Saturday,2026-03-07,-0.1003679738879869
2026-03-07 14:59:32.661000+00:00,14,Saturday,2026-03-07,-0.14745118727036752
2026-03-07 14:58:19.845000+00:00,14,Saturday,2026-03-07,-0.17119655548799087
2026-03-07 14:59:57.772000+00:00,14,Saturday,2026-03-07,-0.27639526000000736
2026-03-07 14:59:57.772000+00:00,14,Saturday,2026-03-07,-0.23409417118318884
2026-03-07 14:59:22.353000+00:00,14,Saturday,2026-03-07,-0.16654299227197605
2026-03-07 14:58:23.404000+00:00,14,Saturday,2026-03-07,-0.29445759999997667
2026-03-07 14:59:57.772000+00:00,14,Saturday,2026-03-07,-0.2035651086871725
2026-03-07 14:59:57.772000+00:00,14,Saturday,2026-03-07,-0.18388919567998657
2026-03-07 14:58:28.005000+00:00,14,Saturday,2026-03-07,-0.510391257023995
2026-03-07 15:00:14.372000+00:00,15,Saturday,2026-03-07,-0.08425007112801983
2026-03-07 14:58:53.558000+00:00,14,Saturday,2026-03-07,-0.8051872929224002
2026-03-07 15:01:38.311000+00:00,15,Saturday,2026-03-07,-0.5185894341503934
2026-03-07 15:01:32.503000+00:00,15,Saturday,2026-03-07,-0.12710558041599068
2026-03-07 15:01:58.424000+00:00,15,Saturday,2026-03-07,-0.20167919999997766
2026-03-07 14:59:39.396000+00:00,14,Saturday,2026-03-07,-0.49785872688639127
2026-03-07 15:00:20.657000+00:00,15,Saturday,2026-03-07,-0.08841637563518343
2026-03-07 15:00:27.216000+00:00,15,Saturday,2026-03-07,0.19855683749762232
2026-03-07 15:02:40.835000+00:00,15,Saturday,2026-03-07,-0.5289968764079955
2026-03-07 15:01:30.386000+00:00,15,Saturday,2026-03-07,-0.1296141834399868
2026-03-07 15:03:58.942000+00:00,15,Saturday,2026-03-07,-0.17052719251200188
2026-03-07 15:01:29.851000+00:00,15,Saturday,2026-03-07,-0.35694101010958446
2026-03-07 15:01:29.851000+00:00,15,Saturday,2026-03-07,0.0013694794400319343
2026-03-07 15:01:33.562000+00:00,15,Saturday,2026-03-07,-0.2669678559359871
2026-03-07 15:04:27.954000+00:00,15,Saturday,2026-03-07,-0.15581438871996692
2026-03-07 15:01:58.424000+00:00,15,Saturday,2026-03-07,-0.29581174184959785
2026-03-07 15:01:58.424000+00:00,15,Saturday,2026-03-07,-0.38001800781477213
2026-03-07 15:02:07.367000+00:00,15,Saturday,2026-03-07,-0.45296798554223855
2026-03-07 15:04:59.329000+00:00,15,Saturday,2026-03-07,-0.15323461585198428
2026-03-07 15:04:59.329000+00:00,15,Saturday,2026-03-07,-0.17845520543638
2026-03-07 15:02:15.298000+00:00,15,Saturday,2026-03-07,-0.3485586023999855
2026-03-07 15:04:35.194000+00:00,15,Saturday,2026-03-07,-0.08909322246000193
2026-03-07 15:03:21.582000+00:00,15,Saturday,2026-03-07,-0.12430911799197913
2026-03-07 15:03:33.027000+00:00,15,Saturday,2026-03-07,-0.48153605068797933
2026-03-07 15:04:41.380000+00:00,15,Saturday,2026-03-07,0.9068640364084096
2026-03-07 15:06:30.840000+00:00,15,Saturday,2026-03-07,-0.28746142030398425
2026-03-07 15:04:31.074000+00:00,15,Saturday,2026-03-07,-0.2953036843007934
2026-03-07 15:04:31.074000+00:00,15,Saturday,2026-03-07,-0.23096638387199014
2026-03-07 15:07:14.313000+00:00,15,Saturday,2026-03-07,-0.6352405776879831
2026-03-07 15:07:03.470000+00:00,15,Saturday,2026-03-07,-0.1529623058879922
2026-03-07 15:05:16.558000+00:00,15,Saturday,2026-03-07,-0.3330333295919987
2026-03-07 15:06:02.604000+00:00,15,Saturday,2026-03-07,-0.8837650054559928
2026-03-07 15:05:38.353000+00:00,15,Saturday,2026-03-07,-1.573333031452811
2026-03-07 15:06:00.284000+00:00,15,Saturday,2026-03-07,-0.20358483999999683
2026-03-07 15:06:00.883000+00:00,15,Saturday,2026-03-07,-0.17652359395199668
2026-03-07 15:08:39.491000+00:00,15,Saturday,2026-03-07,-0.18154128254266005
2026-03-07 15:06:34.489000+00:00,15,Saturday,2026-03-07,-0.26977859999995824
2026-03-07 15:06:36.068000+00:00,15,Saturday,2026-03-07,-0.30512027430000616
2026-03-07 15:09:07.041000+00:00,15,Saturday,2026-03-07,-0.14582998319999668
2026-03-07 15:07:02.946000+00:00,15,Saturday,2026-03-07,-0.1666299908800004
2026-03-07 15:07:03.470000+00:00,15,Saturday,2026-03-07,-0.2446659736910351
2026-03-07 15:09:01.754000+00:00,15,Saturday,2026-03-07,-0.16775588783200035
2026-03-07 15:09:14.861000+00:00,15,Saturday,2026-03-07,-0.05525312817358055
2026-03-07 15:07:34.780000+00:00,15,Saturday,2026-03-07,-0.5153266572607687
2026-03-07 15:07:34.780000+00:00,15,Saturday,2026-03-07,-0.5152128654000157
2026-03-07 15:08:18.520000+00:00,15,Saturday,2026-03-07,-0.12179425262641064
2026-03-07 15:10:06.453000+00:00,15,Saturday,2026-03-07,-0.20159645137630455
2026-03-07 15:09:04.447000+00:00,15,Saturday,2026-03-07,-0.14114350306560913
2026-03-07 15:09:35.458000+00:00,15,Saturday,2026-03-07,-0.16437327472797256
2026-03-07 15:09:38.084000+00:00,15,Saturday,2026-03-07,-0.061987746030377794
2026-03-07 15:08:17.483000+00:00,15,Saturday,2026-03-07,-0.16920839011198213
2026-03-07 15:10:40.266000+00:00,15,Saturday,2026-03-07,-0.21102516933046386
2026-03-07 15:11:07.942000+00:00,15,Saturday,2026-03-07,-0.30085502039999656
2026-03-07 15:11:15.759000+00:00,15,Saturday,2026-03-07,-0.49404164392959526
2026-03-07 15:10:04.083000+00:00,15,Saturday,2026-03-07,-0.14753498631997863
2026-03-07 15:09:27.872000+00:00,15,Saturday,2026-03-07,-0.3531689198111935
2026-03-07 15:12:53.886000+00:00,15,Saturday,2026-03-07,-0.30195669240000483
2026-03-07 15:13:16.417000+00:00,15,Saturday,2026-03-07,-0.3217612652543952
2026-03-07 15:11:05.325000+00:00,15,Saturday,2026-03-07,-0.27074532412398916
2026-03-07 15:11:19.024000+00:00,15,Saturday,2026-03-07,-0.29284961977598273
2026-03-07 15:11:20.102000+00:00,15,Saturday,2026-03-07,-0.3020191999999761
2026-03-07 15:11:20.102000+00:00,15,Saturday,2026-03-07,-0.38092213899999205
2026-03-07 15:11:39.858000+00:00,15,Saturday,2026-03-07,-0.19563967999998017
2026-03-07 15:11:40.383000+00:00,15,Saturday,2026-03-07,-0.30456270842400146
2026-03-07 15:11:40.383000+00:00,15,Saturday,2026-03-07,-0.23744475809999435
2026-03-07 15:12:06.351000+00:00,15,Saturday,2026-03-07,-0.30820679999995887
2026-03-07 15:12:06.351000+00:00,15,Saturday,2026-03-07,-0.21143500503998877
2026-03-07 15:12:06.878000+00:00,15,Saturday,2026-03-07,-0.14757298631996726
2026-03-07 15:10:43.883000+00:00,15,Saturday,2026-03-07,-1.0748355012263822
2026-03-07 15:13:11.739000+00:00,15,Saturday,2026-03-07,-0.2792496172799917
2026-03-07 15:15:17.243000+00:00,15,Saturday,2026-03-07,-0.4045675049199772
2026-03-07 15:13:33.118000+00:00,15,Saturday,2026-03-07,-0.20888903999999672
2026-03-07 15:14:41.267000+00:00,15,Saturday,2026-03-07,-0.16268053167199578
2026-03-07 15:14:06.287000+00:00,15,Saturday,2026-03-07,-0.25489897111678794
2026-03-07 15:14:20.156000+00:00,15,Saturday,2026-03-07,-0.2901696195839938
2026-03-07 15:14:21.198000+00:00,15,Saturday,2026-03-07,-0.35091561545598526
2026-03-07 15:15:48.433000+00:00,15,Saturday,2026-03-07,-0.1736879919359952
2026-03-07 15:15:07.851000+00:00,15,Saturday,2026-03-07,-0.1483999899199875
2026-03-07 15:14:42.306000+00:00,15,Saturday,2026-03-07,-0.2694977999999979
2026-03-07 15:14:42.306000+00:00,15,Saturday,2026-03-07,-0.2788766278727933
2026-03-07 15:14:54.784000+00:00,15,Saturday,2026-03-07,-0.3618601085688383
2026-03-07 15:15:08.888000+00:00,15,Saturday,2026-03-07,-0.22353500455997702
2026-03-07 15:16:42.055000+00:00,15,Saturday,2026-03-07,-0.18354911666880638
2026-03-07 15:17:22.284000+00:00,15,Saturday,2026-03-07,-0.3582915586879989
2026-03-07 15:17:49.302000+00:00,15,Saturday,2026-03-07,-0.30430933900796997
2026-03-07 15:17:08.332000+00:00,15,Saturday,2026-03-07,-0.12737411056239645
2026-03-07 15:18:08.001000+00:00,15,Saturday,2026-03-07,-0.14997058369033356
2026-03-07 15:18:56.770000+00:00,15,Saturday,2026-03-07,-0.128881956320005
2026-03-07 15:12:07.414000+00:00,15,Saturday,2026-03-07,-0.14354617942921324
2026-03-07 15:19:50.302000+00:00,15,Saturday,2026-03-07,-0.1608370089695778
2026-03-07 15:17:44.136000+00:00,15,Saturday,2026-03-07,-0.06884380755200299
2026-03-07 15:17:18.113000+00:00,15,Saturday,2026-03-07,-1.23011006358238
2026-03-07 15:14:21.198000+00:00,15,Saturday,2026-03-07,-0.15871438564799017
2026-03-07 15:17:33.201000+00:00,15,Saturday,2026-03-07,-0.14130898823999188
2026-03-07 15:19:58.052000+00:00,15,Saturday,2026-03-07,-0.20243223523326276
2026-03-07 15:18:10.166000+00:00,15,Saturday,2026-03-07,-0.11521997599999517
2026-03-07 15:18:21.073000+00:00,15,Saturday,2026-03-07,-0.08385772699199817
2026-03-07 15:20:08.971000+00:00,15,Saturday,2026-03-07,-0.16317520705677344
2026-03-07 15:17:21.236000+00:00,15,Saturday,2026-03-07,0.2748234325200123
2026-03-07 15:20:13.071000+00:00,15,Saturday,2026-03-07,-0.19590255482557675
2026-03-07 15:18:21.073000+00:00,15,Saturday,2026-03-07,-0.12396717889920354
2026-03-07 15:17:44.136000+00:00,15,Saturday,2026-03-07,0.048923884240008375
2026-03-07 15:10:36.624000+00:00,15,Saturday,2026-03-07,-0.439054604832793
2026-03-07 15:19:23.292000+00:00,15,Saturday,2026-03-07,-0.1452323567040497
2026-03-07 15:21:24.182000+00:00,15,Saturday,2026-03-07,-0.09412345283997575
2026-03-07 15:21:51.474000+00:00,15,Saturday,2026-03-07,-0.14596916417439038
2026-03-07 15:20:20.134000+00:00,15,Saturday,2026-03-07,-0.37532003839998457
2026-03-07 15:19:50.302000+00:00,15,Saturday,2026-03-07,-0.25044961036799485
2026-03-07 15:22:13.957000+00:00,15,Saturday,2026-03-07,-0.19445997177597718
2026-03-07 15:20:20.134000+00:00,15,Saturday,2026-03-07,-0.35661640703918995
2026-03-07 15:20:20.134000+00:00,15,Saturday,2026-03-07,-0.35157723599999546
2026-03-07 15:20:21.701000+00:00,15,Saturday,2026-03-07,-0.5408578165615587
2026-03-07 15:20:22.743000+00:00,15,Saturday,2026-03-07,-0.4111107488399843
2026-03-07 15:22:53.552000+00:00,15,Saturday,2026-03-07,-0.1870868941199764
2026-03-07 15:21:19.988000+00:00,15,Saturday,2026-03-07,-0.5221452598079739
2026-03-07 15:23:57.314000+00:00,15,Saturday,2026-03-07,-0.6963480960479855
2026-03-07 15:21:58.808000+00:00,15,Saturday,2026-03-07,-1.1850913012556596
2026-03-07 15:21:52.005000+00:00,15,Saturday,2026-03-07,-0.5822697492239972
2026-03-07 15:24:14.547000+00:00,15,Saturday,2026-03-07,-0.11163945190397798
2026-03-07 15:24:30.589000+00:00,15,Saturday,2026-03-07,-0.2550643334359729
2026-03-07 15:24:21.839000+00:00,15,Saturday,2026-03-07,-0.2864359757599878
2026-03-07 15:22:06.129000+00:00,15,Saturday,2026-03-07,-0.23332140849598526
2026-03-07 15:22:06.129000+00:00,15,Saturday,2026-03-07,-0.4048034279839623
2026-03-07 15:22:06.129000+00:00,15,Saturday,2026-03-07,-0.45420259489197046
2026-03-07 15:22:09.793000+00:00,15,Saturday,2026-03-07,-0.41784608784680927
2026-03-07 15:25:04.063000+00:00,15,Saturday,2026-03-07,-0.2079805457343982
2026-03-07 15:25:07.876000+00:00,15,Saturday,2026-03-07,-0.26668040000001586
2026-03-07 15:22:35.547000+00:00,15,Saturday,2026-03-07,-0.1857629954399973
2026-03-07 15:23:22.184000+00:00,15,Saturday,2026-03-07,-0.14701828283998952
2026-03-07 15:25:10.491000+00:00,15,Saturday,2026-03-07,-0.29557638000001496
2026-03-07 15:23:14.367000+00:00,15,Saturday,2026-03-07,-0.2206999232927809
2026-03-07 15:23:16.456000+00:00,15,Saturday,2026-03-07,-0.937341500183918
2026-03-07 15:23:23.750000+00:00,15,Saturday,2026-03-07,-0.12695358036796717
2026-03-07 15:25:07.876000+00:00,15,Saturday,2026-03-07,-0.22465638473594746
2026-03-07 15:25:36.898000+00:00,15,Saturday,2026-03-07,-0.2261584018719902
2026-03-07 15:25:07.876000+00:00,15,Saturday,2026-03-07,-0.08865896817598695
2026-03-07 15:25:58.019000+00:00,15,Saturday,2026-03-07,-0.2958372000000015
2026-03-07 15:26:37.899000+00:00,15,Saturday,2026-03-07,-0.3869309999999989
2026-03-07 15:26:15.324000+00:00,15,Saturday,2026-03-07,-0.08326857040798108
2026-03-07 15:26:55.568000+00:00,15,Saturday,2026-03-07,-0.2735067999999947
2026-03-07 15:25:04.063000+00:00,15,Saturday,2026-03-07,-0.21121239999998473
