pnl,volatility,atr,trend_strength
0.10513551714561542,0.003298969072164957,,0.8148273439095357
-0.18857393275774167,0.0010429082240762905,,0.8756901755631487
-0.22923235875916886,0.003116883116883092,,0.9870242104185548
-0.1841369744752008,0.0012220864348405618,,0.8528509065761909
-0.48365489793596084,0.0004492362982928526,,0.9098384063274195
-0.3407012938055698,0.0009257422469086902,,0.8345614846548616
-0.3289818292319987,0.001568627450980437,,0.8520582431314307
-0.3242145560639945,0.0016647640791476474,,0.8225923156855512
-0.20060800000000445,0.0002392153735746388,,0.81784338662487
-0.5944884770879827,0.0022192203782324268,,0.8853339541442187
0.3690104691208296,0.006771653543307084,,0.8000419047696724
-0.3243828960000114,0.0004997501249374762,,0.8078533632740107
-0.12056779754878458,0.002593473092716761,,0.9387688561106209
-0.27198018799999324,0.0005966587112171336,,0.8824434990820946
-0.095943492119993,0.0015678218089419476,,0.9334081893788612
-0.2877845493367964,0.0011113580795731161,,0.8528509065761909
-0.19335999999997922,0.0,,0.8148273439095357
-0.6411356098752177,0.0015298941313260977,,0.9870242104185548
-0.31106042553600044,0.0010403120936281181,,0.8449009077690844
-0.38728544000000964,0.0,,0.9949438900301153
-0.06284593865597851,0.0017969451931716099,,0.9098384063274195
-0.26780753880000485,0.0005089529449866547,,0.8166426961119548
-0.18836849371197165,0.0007794232268122173,,0.8458049163013277
-0.28779301944,0.0007833920877400449,,0.8515190440062861
-0.1738481254359996,0.001966346463799882,,0.8903996481384486
-0.2476056109439817,0.0005584534404296176,,0.8291293596729757
-0.9930016930039613,0.0030051263920805467,,1.0
-0.4067538267119799,0.001616379310344889,,0.9334081893788612
-0.33659026763597016,0.0,,0.8273099375050997
-0.13293718627199214,0.0007864180968682217,,0.8036319169008421
1.1076863158817147,0.002561287961946703,,0.997253060879544
-0.21026240230399532,0.0003189589180914224,,0.81784338662487
-0.23073836553438093,0.0004441976679622251,,0.8543230077419379
-0.7065154679277115,0.001863619699376832,,1.0
-0.3127474217454265,0.0008953887479480568,,0.8824434990820946
-0.11341618055999333,0.0008329168748957938,,0.8165299528986871
-0.4170562310559902,0.0009000900090010009,,0.9163245781260819
-0.28787401943998303,0.0007830853563037508,,0.8515190440062861
-0.12350505696800423,0.0017774426370784449,,0.9497026252307301
-0.2407521099023825,0.0004137360364087543,,0.8315837197159024
-0.209314633980004,0.0009024979854955259,,0.8903996481384486
-0.2954166231839872,0.0009722222222222179,,0.8181086762770033
-0.8041375885607858,0.0020896215463199396,,1.0
-0.17808699361599473,0.0005197505197506068,,0.8458049163013277
-0.27010236729200565,0.001124859392575951,,0.8273099375050997
-0.15404398848000417,0.0007362808317598016,,0.8291293596729757
-0.19395383819616002,0.0011934954497986267,,0.892329692275105
-0.18033966038956584,0.002165624523410065,,0.9949074077175398
-0.21156339009837655,0.0013325930038866752,,0.8460966675217736
-0.08449067112799143,0.0011741682974560567,,0.8456527065895364
-0.1003679738879869,0.0007798284377436106,,0.8573425363175451
-0.14745118727036752,0.0005289605924360255,,0.8342684011123562
-0.17119655548799087,0.0026515751147696844,,0.8042901531791691
-0.27639526000000736,0.000597193191997561,,0.892329692275105
-0.23409417118318884,0.0010001111234580827,,0.8460966675217736
-0.16654299227197605,0.00032398407849678094,,0.8181086762770033
-0.29445759999997667,0.0,,0.9313335992118807
-0.2035651086871725,0.0011915309645290646,,0.9949074077175398
-0.18388919567998657,0.000499079080268571,,0.8180804205308899
-0.510391257023995,0.00157932056984463,,0.8839587437879766
-0.08425007112801983,0.0011755485893415634,,0.8456527065895364
-0.8051872929224002,0.003656307129798906,,0.861302343301116
-0.5185894341503934,0.001653803748621852,,0.861302343301116
-0.12710558041599068,0.000781657113079643,,0.8573425363175451
-0.20167919999997766,0.000939391417054208,,0.8180804205308899
-0.49785872688639127,0.002904318829667036,,0.9497026252307301
-0.08841637563518343,0.0027721674389132246,,0.8042901531791691
0.19855683749762232,0.0028949545078577592,,0.832488854798179
-0.5289968764079955,0.0017771554741773067,,0.9678977925904771
-0.1296141834399868,0.0010650120392665162,,0.8181086762770033
-0.17052719251200188,0.0005471891133156362,,0.8332333473093657
-0.35694101010958446,0.0011623401782254233,,0.8839587437879766
0.0013694794400319343,0.0022482014388490726,,0.9313335992118807
-0.2669678559359871,0.0008612123219608562,,0.8342684011123562
-0.15581438871996692,0.0004633705574349353,,0.8323764674610195
-0.29581174184959785,0.0011119759813188355,,0.8460966675217736
-0.38001800781477213,0.0014954389113205414,,0.892329692275105
-0.45296798554223855,0.0030294684659873646,,0.9949074077175398
-0.15323461585198428,0.0005554938340185353,,0.867085292553729
-0.17845520543638,0.0007472724555372584,,0.9112724696189174
-0.3485586023999855,0.0011769321302470262,,0.8456527065895364
-0.08909322246000193,0.0011252316653428877,,0.8435071940197167
-0.12430911799197913,0.004595151323086652,,0.8133474148635564
-0.48153605068797933,0.0015637216575449294,,0.8772258804653613
0.9068640364084096,0.015448986160283208,,0.9678977925904771
-0.28746142030398425,0.0008344149823844807,,0.8323764674610195
-0.2953036843007934,0.0020025839793280883,,0.8934834363536467
-0.23096638387199014,0.0004506534474988238,,0.9395626146812663
-0.6352405776879831,0.004725747358360403,,0.9718767139415899
-0.1529623058879922,0.0005551854319342049,,0.8658999110468326
-0.3330333295919987,0.002352941176470547,,0.8597612385026792
-0.8837650054559928,0.009194673430564319,,0.8133474148635564
-1.573333031452811,0.0028740903809698097,,1.0
-0.20358483999999683,0.0,,0.8430280268955879
-0.17652359395199668,0.0013216803200610141,,0.8332333473093657
-0.18154128254266005,0.001189749847467993,,0.9998219632273537
-0.26977859999995824,0.0,,0.8772258804653613
-0.30512027430000616,0.0011262753411952,,0.8435071940197167
-0.14582998319999668,0.0006484483557201695,,0.8661733732955841
-0.1666299908800004,0.0003713330857778689,,0.8450924941939714
-0.2446659736910351,0.0002986411826189933,,0.9170055204862269
-0.16775588783200035,0.00046405920919552934,,0.8473268181180038
-0.05525312817358055,0.004306449040353035,,0.9718767139415899
-0.5153266572607687,0.001034393586759763,,0.8628955880047576
-0.5152128654000157,0.004959422903516736,,0.9483533841485514
-0.12179425262641064,0.005655042412818084,,0.8165822741139632
-0.20159645137630455,0.0007468259895445352,,0.9170055204862269
-0.14114350306560913,0.0007774322523323037,,0.8658999110468326
-0.16437327472797256,0.000780640124902334,,0.8762199204782999
